order_id,customer_id,order_date,status,payment_method,total_amount
40933,4877,2025-12-02,Cancelled,UPI,192629.45
40934,3262,2023-11-26,Pending,COD,138170.66
40935,739,2026-05-20,Pending,Net Banking,171099.6
40936,4468,2024-08-25,Delivered,COD,66786.86
40937,2563,2025-04-28,Delivered,Credit Card,38017.65
40938,7626,2025-03-07,Cancelled,Credit Card,157395.44
40939,1932,2025-01-07,Delivered,Net Banking,39435.06
40940,7674,2026-01-08,Pending,Debit Card,121436.16
40941,7057,2023-06-26,Pending,UPI,25280.41
40942,1905,2024-07-17,Pending,Credit Card,40669.5
40943,8088,2025-08-21,Delivered,Credit Card,196547.81
40944,1497,2024-04-10,Pending,Credit Card,168379.33
40945,572,2023-12-12,Cancelled,COD,133492.47
40946,2038,2025-10-19,Cancelled,Net Banking,43819.69
40947,8687,2024-06-18,Delivered,COD,51792.2
40948,9551,2025-07-22,Delivered,Net Banking,50778.15
40949,1127,2025-07-04,Shipped,Net Banking,175268.18
40950,7517,2025-01-12,Cancelled,UPI,73721.8
40951,1987,2024-11-15,Pending,Debit Card,44481.37
40952,839,2024-02-04,Shipped,UPI,50665.04
40953,8832,2024-02-07,Delivered,Debit Card,137996.31
40954,4578,2024-09-11,Pending,Debit Card,151086.23
40955,1833,2024-10-12,Pending,COD,178448.96
40956,8937,2024-12-13,Pending,COD,160629.0
40957,6082,2024-03-26,Shipped,Credit Card,122566.4
40958,5542,2024-12-05,Delivered,Credit Card,75695.16
40959,5591,2025-11-23,Shipped,Debit Card,28880.95
40960,2137,2024-11-02,Shipped,COD,102695.88
40961,1311,2025-09-07,Cancelled,Credit Card,187360.25
40962,582,2024-12-24,Cancelled,Net Banking,122733.48
40963,1615,2023-08-13,Pending,Net Banking,4799.03
40964,2152,2026-05-02,Shipped,Net Banking,12765.4
40965,1745,2024-04-21,Shipped,Net Banking,11338.49
40966,7037,2025-05-19,Shipped,COD,130075.77
40967,1859,2023-07-28,Shipped,Net Banking,193528.83
40968,1438,2024-04-16,Cancelled,UPI,178380.81
40969,9326,2025-12-28,Pending,COD,24689.77
40970,1027,2026-02-24,Shipped,Debit Card,46303.69
40971,6118,2025-02-21,Delivered,Debit Card,181734.94
40972,3026,2023-12-03,Cancelled,Net Banking,50093.19
40973,2640,2025-09-20,Shipped,UPI,64373.62
40974,763,2024-04-25,Shipped,UPI,63601.32
40975,3135,2024-08-09,Delivered,UPI,19613.74
40976,8659,2023-10-18,Shipped,Debit Card,177952.6
40977,7848,2024-06-22,Cancelled,COD,8491.09
40978,1674,2023-10-04,Cancelled,UPI,179926.34
40979,5256,2025-02-15,Shipped,Debit Card,24783.36
40980,2677,2023-12-30,Shipped,Credit Card,122870.43
40981,4552,2024-06-30,Cancelled,Debit Card,12335.02
40982,4261,2024-12-29,Shipped,UPI,112087.2
40983,5406,2024-01-03,Shipped,Debit Card,140253.01
40984,199,2025-11-03,Shipped,Debit Card,64341.57
40985,7505,2025-04-25,Pending,UPI,1978.62
40986,2505,2025-08-26,Cancelled,UPI,87307.47
40987,859,2023-10-14,Delivered,Credit Card,69577.44
40988,6914,2025-06-29,Delivered,UPI,24445.18
40989,8480,2025-03-11,Pending,Net Banking,183987.88
40990,958,2023-09-07,Delivered,Net Banking,141131.98
40991,1034,2025-07-30,Delivered,COD,113746.14
40992,3601,2026-03-29,Delivered,UPI,2121.83
40993,5429,2023-08-06,Pending,Debit Card,124588.21
40994,2745,2023-08-15,Pending,Debit Card,68873.85
40995,28,2026-04-26,Cancelled,Debit Card,112054.37
40996,8358,2025-07-25,Shipped,Debit Card,198681.54
40997,3266,2025-04-21,Pending,Net Banking,149657.53
40998,992,2025-05-30,Cancelled,Credit Card,164319.06
40999,3965,2024-03-28,Cancelled,COD,105198.15
41000,7377,2024-08-19,Cancelled,Credit Card,48228.34
41001,3831,2025-11-29,Delivered,Debit Card,8355.52
41002,9315,2023-10-08,Delivered,Net Banking,144626.77
41003,4483,2025-09-11,Shipped,Credit Card,46258.51
41004,3464,2024-08-13,Pending,Debit Card,192430.93
41005,9739,2025-05-05,Cancelled,UPI,3351.47
41006,3819,2024-04-24,Shipped,Credit Card,17745.73
41007,372,2026-02-17,Delivered,UPI,179187.43
41008,5323,2023-10-02,Cancelled,COD,29692.19
41009,6571,2024-11-25,Shipped,UPI,62195.53
41010,373,2024-02-03,Cancelled,COD,59032.0
41011,4240,2023-12-09,Cancelled,COD,141307.59
41012,724,2024-06-25,Delivered,COD,84597.74
41013,5522,2024-02-18,Delivered,Credit Card,172852.98
41014,2593,2024-08-26,Delivered,COD,61889.99
41015,7772,2023-10-28,Shipped,Debit Card,55202.69
41016,6496,2023-07-03,Pending,UPI,181298.84
41017,7314,2023-10-20,Shipped,Credit Card,171747.73
41018,9316,2025-02-16,Delivered,UPI,158950.39
41019,8923,2025-12-08,Shipped,Net Banking,102058.41
41020,3755,2025-09-26,Shipped,Credit Card,113930.27
41021,9082,2026-04-02,Cancelled,Net Banking,182570.4
41022,940,2024-07-03,Shipped,UPI,125824.96
41023,6713,2026-04-15,Shipped,UPI,127310.72
41024,7998,2026-05-18,Shipped,Debit Card,142655.12
41025,9081,2024-02-07,Shipped,COD,159597.66
41026,2127,2023-07-21,Pending,COD,5096.42
41027,2695,2024-03-26,Shipped,Credit Card,9415.03
41028,4460,2024-03-11,Cancelled,COD,162879.7
41029,4265,2023-09-01,Pending,COD,72117.75
41030,2752,2025-11-07,Shipped,Debit Card,191826.4
41031,3680,2023-09-22,Delivered,Debit Card,180251.03
41032,2015,2025-09-15,Shipped,UPI,198837.17
41033,8597,2024-07-22,Cancelled,UPI,147450.38
41034,9459,2023-08-26,Pending,UPI,76669.87
41035,6096,2025-05-17,Shipped,Net Banking,65910.2
41036,491,2024-03-23,Pending,Net Banking,32008.41
41037,8241,2024-10-14,Delivered,Debit Card,18231.21
41038,2494,2026-01-22,Cancelled,Net Banking,84198.33
41039,4754,2023-05-22,Pending,COD,186504.02
41040,1585,2026-02-14,Shipped,UPI,95972.54
41041,3589,2024-11-02,Delivered,COD,138296.22
41042,7790,2026-05-05,Cancelled,Credit Card,169402.8
41043,66,2025-04-24,Cancelled,Credit Card,134882.89
41044,8353,2025-04-26,Cancelled,UPI,119456.63
41045,5020,2024-04-04,Delivered,Credit Card,93230.2
41046,783,2024-02-29,Shipped,UPI,73857.32
41047,6119,2025-09-28,Pending,Debit Card,162461.69
41048,5151,2026-05-09,Shipped,UPI,96742.99
41049,2956,2024-10-22,Shipped,Credit Card,26386.88
41050,6196,2024-11-28,Cancelled,Credit Card,100812.14
41051,182,2023-08-06,Shipped,Net Banking,126205.64
41052,5231,2024-11-12,Delivered,UPI,152832.11
41053,5460,2025-12-03,Cancelled,COD,152326.71
41054,8015,2026-01-17,Cancelled,Credit Card,160272.85
41055,5387,2024-02-25,Cancelled,Credit Card,188553.25
41056,5388,2024-05-20,Shipped,UPI,102435.14
41057,6201,2025-07-26,Shipped,Credit Card,168141.96
41058,7788,2024-10-11,Cancelled,COD,127111.78
41059,8423,2026-02-03,Pending,Credit Card,80464.95
41060,7319,2024-06-13,Shipped,Credit Card,82936.76
41061,9281,2025-06-27,Cancelled,UPI,112388.95
41062,8477,2025-02-09,Pending,UPI,116594.68
41063,2340,2025-01-18,Delivered,Debit Card,116719.3
41064,3932,2023-07-16,Cancelled,COD,92139.2
41065,2416,2025-05-04,Pending,Net Banking,169711.09
41066,1091,2025-03-13,Shipped,Net Banking,156558.54
41067,6411,2025-01-22,Delivered,Debit Card,139369.35
41068,2389,2024-08-04,Delivered,UPI,119871.05
41069,377,2024-07-05,Pending,UPI,72498.54
41070,214,2025-11-26,Cancelled,Debit Card,99642.44
41071,3675,2026-02-05,Shipped,Credit Card,72899.46
41072,6134,2023-07-10,Shipped,UPI,6516.3
41073,4572,2024-04-17,Pending,Credit Card,154677.85
41074,1269,2024-09-25,Cancelled,UPI,65452.63
41075,2434,2024-01-19,Shipped,UPI,127787.25
41076,1229,2024-07-23,Delivered,Debit Card,101005.79
41077,4263,2024-03-21,Delivered,Credit Card,105863.02
41078,9121,2023-08-30,Cancelled,Net Banking,192145.89
41079,411,2026-01-13,Shipped,COD,85117.81
41080,7002,2023-09-19,Shipped,Net Banking,57796.81
41081,4991,2024-05-25,Delivered,UPI,104960.97
41082,495,2023-11-22,Cancelled,Debit Card,777.23
41083,2567,2023-08-12,Cancelled,COD,152362.35
41084,5762,2024-10-07,Delivered,Credit Card,58132.84
41085,4665,2024-02-01,Delivered,Credit Card,96805.28
41086,6010,2023-10-23,Delivered,Net Banking,130975.09
41087,5502,2025-03-06,Delivered,COD,161781.39
41088,5894,2025-10-15,Shipped,Credit Card,88793.31
41089,9346,2025-05-07,Delivered,COD,107629.94
41090,6071,2026-04-05,Pending,Net Banking,1123.62
41091,8292,2024-04-17,Cancelled,COD,141722.25
41092,3883,2023-09-14,Delivered,Debit Card,155790.54
41093,7590,2023-09-21,Cancelled,Debit Card,195127.11
41094,6625,2026-02-28,Cancelled,Net Banking,181663.48
41095,3058,2026-02-23,Pending,Credit Card,85003.19
41096,6224,2024-10-12,Shipped,Debit Card,38607.06
41097,8867,2026-01-16,Pending,Credit Card,131129.01
41098,2807,2025-08-10,Pending,Debit Card,1854.53
41099,8542,2023-12-29,Cancelled,COD,90014.06
41100,7182,2024-10-11,Cancelled,Net Banking,71240.19
41101,5957,2024-01-24,Delivered,Debit Card,81946.87
41102,2513,2025-08-25,Delivered,Debit Card,38296.03
41103,2502,2024-06-12,Cancelled,Net Banking,192861.83
41104,4596,2023-10-22,Pending,Debit Card,152873.27
41105,7028,2026-04-25,Pending,COD,80524.59
41106,8108,2025-09-08,Pending,COD,183812.79
41107,6058,2025-12-01,Cancelled,Credit Card,153311.77
41108,4915,2025-12-10,Cancelled,COD,167177.58
41109,9728,2025-12-08,Cancelled,UPI,5074.2
41110,5515,2025-05-24,Cancelled,COD,33577.68
41111,8311,2024-03-25,Delivered,COD,21861.51
41112,2961,2023-08-20,Pending,COD,109449.32
41113,3857,2023-11-05,Delivered,Credit Card,168205.03
41114,2927,2025-08-13,Shipped,Credit Card,56667.44
41115,7804,2024-05-21,Pending,COD,168156.8
41116,8609,2024-05-03,Pending,Debit Card,68201.48
41117,4775,2025-11-14,Cancelled,Net Banking,55776.85
41118,867,2024-03-22,Shipped,COD,173083.06
41119,6022,2026-04-03,Cancelled,Credit Card,70213.67
41120,6506,2025-02-04,Pending,Net Banking,64058.07
41121,3099,2024-03-05,Pending,Debit Card,18491.51
41122,6059,2026-04-01,Pending,Debit Card,137131.82
41123,5399,2026-05-13,Delivered,COD,31760.9
41124,4241,2024-09-22,Delivered,Debit Card,124636.46
41125,589,2023-07-12,Pending,UPI,126864.69
41126,7408,2024-07-11,Pending,UPI,45267.0
41127,1150,2023-06-01,Shipped,Debit Card,171188.61
41128,9375,2023-07-11,Shipped,COD,90715.31
41129,741,2023-09-04,Pending,UPI,31362.98
41130,3098,2024-12-08,Pending,Net Banking,87540.72
41131,523,2026-03-26,Shipped,UPI,152048.86
41132,4918,2025-11-05,Shipped,UPI,84622.79
41133,3147,2023-08-06,Pending,Credit Card,96968.81
41134,2500,2024-04-02,Pending,Credit Card,63356.09
41135,9369,2023-06-16,Shipped,Debit Card,192408.81
41136,6198,2023-08-29,Cancelled,UPI,103894.74
41137,6615,2024-12-16,Cancelled,Debit Card,9700.83
41138,2601,2024-08-22,Pending,Credit Card,168159.7
41139,7144,2025-11-15,Pending,Debit Card,131123.09
41140,8119,2025-06-11,Pending,UPI,17869.82
41141,3857,2026-05-01,Pending,Credit Card,76226.17
41142,5946,2024-06-24,Cancelled,Net Banking,33852.27
41143,5616,2023-05-23,Delivered,Debit Card,46693.18
41144,5183,2025-07-12,Delivered,Net Banking,64287.92
41145,1358,2025-08-20,Delivered,Net Banking,171823.81
41146,6869,2024-12-09,Shipped,COD,154583.47
41147,6230,2023-08-04,Shipped,Net Banking,54944.94
41148,4148,2023-07-16,Cancelled,Net Banking,4128.23
41149,5852,2025-04-12,Delivered,Debit Card,11565.33
41150,15,2024-07-29,Cancelled,Credit Card,188662.28
41151,7800,2024-04-28,Pending,UPI,163052.9
41152,7550,2025-12-14,Cancelled,Credit Card,45609.19
41153,9468,2024-06-02,Pending,UPI,194477.6
41154,1036,2025-04-09,Cancelled,Debit Card,67828.65
41155,862,2024-09-20,Pending,Credit Card,158621.9
41156,7340,2025-04-17,Delivered,Net Banking,106907.56
41157,2389,2024-08-26,Cancelled,Credit Card,90889.56
41158,463,2023-12-02,Pending,Debit Card,39740.03
41159,7273,2024-07-01,Delivered,UPI,140553.64
41160,4530,2024-06-09,Delivered,Net Banking,110984.03
41161,3495,2025-01-10,Pending,COD,190622.64
41162,7015,2024-11-22,Pending,UPI,120446.64
41163,6046,2024-09-08,Delivered,UPI,73122.45
41164,7190,2026-03-02,Cancelled,Net Banking,90422.92
41165,1390,2024-07-02,Cancelled,UPI,192033.69
41166,6979,2026-03-07,Delivered,Net Banking,9535.58
41167,7279,2024-10-30,Shipped,Debit Card,129039.56
41168,6219,2024-12-01,Shipped,Net Banking,103797.42
41169,4740,2024-01-04,Cancelled,Credit Card,147244.84
41170,5533,2024-06-06,Shipped,COD,32187.76
41171,9902,2026-04-01,Pending,UPI,32203.29
41172,1895,2025-05-10,Delivered,Credit Card,190390.47
41173,6073,2025-03-06,Delivered,Debit Card,14754.32
41174,1988,2024-01-31,Pending,Net Banking,29616.59
41175,7499,2025-05-08,Delivered,COD,92560.12
41176,1957,2025-09-18,Cancelled,UPI,177104.92
41177,1266,2023-10-08,Cancelled,Debit Card,116986.12
41178,4481,2023-06-07,Shipped,Debit Card,77914.42
41179,8404,2025-01-16,Pending,Credit Card,178272.84
41180,9824,2025-01-21,Delivered,Debit Card,74421.94
41181,3343,2025-10-15,Cancelled,Debit Card,156093.87
41182,4630,2025-10-01,Pending,Credit Card,110120.22
41183,277,2023-05-30,Delivered,Credit Card,93248.25
41184,610,2023-06-03,Pending,Debit Card,39225.3
41185,1387,2025-03-02,Cancelled,Net Banking,20641.31
41186,3631,2023-06-02,Shipped,Net Banking,31157.9
41187,2877,2025-11-26,Delivered,UPI,70530.64
41188,5191,2023-08-23,Cancelled,UPI,32552.65
41189,7825,2025-10-20,Pending,COD,92055.7
41190,1633,2025-01-25,Delivered,Credit Card,130249.32
41191,9226,2023-08-13,Cancelled,Debit Card,198905.98
41192,2559,2023-06-14,Delivered,Credit Card,178459.19
41193,3073,2024-10-27,Shipped,COD,19092.71
41194,6562,2024-03-11,Cancelled,Net Banking,69128.2
41195,3321,2023-10-28,Delivered,UPI,135068.02
41196,5846,2025-03-10,Delivered,UPI,81751.55
41197,484,2024-05-18,Delivered,COD,33011.25
41198,4146,2026-01-24,Cancelled,UPI,9068.75
41199,9407,2025-02-16,Delivered,COD,101503.24
41200,2683,2024-04-23,Cancelled,Credit Card,72254.41
41201,576,2023-08-17,Cancelled,COD,78778.71
41202,235,2024-09-25,Pending,UPI,24204.84
41203,1516,2025-12-26,Delivered,Net Banking,40794.82
41204,7465,2025-11-05,Cancelled,COD,92575.37
41205,1927,2025-01-10,Cancelled,Credit Card,70473.47
41206,6000,2026-03-25,Shipped,UPI,79764.87
41207,9230,2026-04-11,Delivered,Credit Card,3438.06
41208,948,2023-12-19,Shipped,UPI,68269.98
41209,2511,2024-06-04,Shipped,UPI,98933.91
41210,7521,2024-08-24,Cancelled,Debit Card,103601.86
41211,9212,2024-06-26,Delivered,Credit Card,174336.45
41212,5510,2023-09-02,Cancelled,COD,98150.9
41213,1163,2023-11-04,Cancelled,Credit Card,99348.09
41214,3507,2024-03-23,Cancelled,UPI,198101.06
41215,2504,2025-02-21,Pending,UPI,23893.41
41216,8212,2024-08-13,Delivered,COD,153182.72
41217,7730,2025-09-26,Delivered,UPI,167883.57
41218,4173,2025-01-05,Shipped,Credit Card,159388.79
41219,7075,2025-08-08,Pending,UPI,44716.12
41220,3135,2026-05-14,Shipped,Credit Card,22626.71
41221,3067,2026-05-03,Shipped,Net Banking,66482.96
41222,4433,2025-07-16,Delivered,Credit Card,94296.19
41223,9775,2025-03-29,Shipped,Net Banking,70554.8
41224,8019,2024-06-20,Delivered,COD,55604.32
41225,938,2023-07-04,Cancelled,COD,15265.27
41226,9159,2025-07-31,Pending,Net Banking,147793.66
41227,9495,2023-09-29,Cancelled,COD,177349.04
41228,8585,2024-08-28,Pending,Net Banking,55982.51
41229,385,2026-01-13,Pending,UPI,151876.96
41230,7015,2023-07-22,Delivered,Net Banking,61662.02
41231,141,2025-04-19,Delivered,Debit Card,199172.15
41232,6211,2023-11-23,Delivered,UPI,129749.6
41233,8454,2023-05-29,Shipped,Credit Card,30693.13
41234,9156,2024-03-02,Pending,Net Banking,148312.24
41235,6735,2024-07-26,Cancelled,UPI,92318.67
41236,8016,2024-10-05,Cancelled,Credit Card,91409.27
41237,5310,2026-03-25,Cancelled,Debit Card,70115.82
41238,1553,2023-12-28,Cancelled,Credit Card,195271.33
41239,456,2025-07-09,Delivered,Debit Card,145002.67
41240,4446,2023-10-24,Delivered,Debit Card,36008.55
41241,1025,2025-09-14,Cancelled,Net Banking,198567.4
41242,6244,2026-02-28,Cancelled,Debit Card,28454.52
41243,8614,2025-09-18,Shipped,Debit Card,149997.87
41244,4812,2024-04-23,Delivered,COD,180119.64
41245,1288,2024-10-09,Shipped,UPI,138096.44
41246,3863,2024-08-06,Delivered,Debit Card,82844.66
41247,9543,2025-10-20,Pending,Debit Card,48632.95
41248,3117,2023-06-12,Shipped,COD,197525.76
41249,9377,2026-01-23,Pending,Credit Card,20190.25
41250,3865,2025-02-24,Cancelled,Credit Card,180926.44
41251,579,2024-10-06,Delivered,UPI,168018.19
41252,7332,2025-05-22,Delivered,COD,21223.6
41253,4384,2025-05-12,Shipped,UPI,185054.82
41254,8695,2024-02-26,Cancelled,Credit Card,51364.8
41255,630,2025-01-02,Pending,Credit Card,191296.7
41256,8466,2024-09-27,Cancelled,Credit Card,111398.35
41257,426,2025-09-22,Shipped,Credit Card,143952.07
41258,5277,2026-02-24,Cancelled,Net Banking,3354.56
41259,9894,2023-05-27,Delivered,COD,161556.5
41260,9298,2024-10-28,Shipped,COD,2183.68
41261,5036,2024-06-19,Shipped,COD,37987.73
41262,3297,2023-07-21,Cancelled,Credit Card,143589.48
41263,1939,2025-03-09,Pending,Credit Card,72584.59
41264,9469,2025-01-13,Delivered,Credit Card,26159.58
41265,1012,2024-09-14,Cancelled,Debit Card,154856.2
41266,1810,2025-07-24,Shipped,COD,155157.76
41267,3344,2023-08-20,Shipped,UPI,38295.77
41268,4969,2025-10-20,Shipped,Debit Card,83512.75
41269,72,2024-12-03,Cancelled,Credit Card,153888.22
41270,3490,2023-07-31,Pending,Credit Card,179297.84
41271,8615,2026-01-13,Pending,COD,73274.22
41272,2663,2026-03-27,Delivered,UPI,4449.99
41273,3917,2025-01-29,Shipped,COD,120956.23
41274,1481,2024-12-12,Shipped,Debit Card,126337.87
41275,6155,2023-07-05,Pending,Net Banking,95899.37
41276,3298,2023-08-14,Shipped,Net Banking,132000.59
41277,4489,2024-02-24,Pending,Debit Card,128586.71
41278,8188,2025-04-11,Pending,Credit Card,137289.5
41279,3576,2024-12-13,Cancelled,Credit Card,166016.95
41280,7473,2026-05-10,Delivered,Debit Card,3739.57
41281,9431,2024-04-24,Shipped,COD,52413.7
41282,5197,2023-09-14,Cancelled,Credit Card,62160.66
41283,3039,2026-02-10,Delivered,COD,87201.04
41284,4495,2024-02-17,Cancelled,UPI,89939.14
41285,1537,2024-11-19,Cancelled,Net Banking,194601.73
41286,9658,2023-12-28,Shipped,Debit Card,11124.32
41287,755,2024-10-31,Shipped,Credit Card,84787.96
41288,2073,2024-12-19,Delivered,Net Banking,147246.1
41289,2897,2025-08-08,Delivered,UPI,164760.84
41290,7197,2025-03-04,Cancelled,Credit Card,47197.47
41291,2033,2025-03-06,Pending,Credit Card,60497.01
41292,9870,2024-01-26,Pending,Debit Card,178548.63
41293,2396,2024-07-08,Cancelled,UPI,188362.81
41294,5280,2024-07-22,Pending,Debit Card,15976.9
41295,5266,2025-02-19,Delivered,UPI,46663.92
41296,4727,2025-10-10,Cancelled,Credit Card,111119.79
41297,1880,2025-04-16,Delivered,Net Banking,64031.38
41298,1464,2026-01-17,Shipped,Credit Card,192811.61
41299,8458,2023-09-09,Pending,Net Banking,146635.63
41300,9633,2025-04-01,Pending,Net Banking,133788.46
41301,5387,2025-05-14,Shipped,COD,29922.23
41302,3791,2024-02-21,Shipped,COD,35650.05
41303,6220,2024-04-04,Cancelled,UPI,111883.91
41304,8441,2025-05-17,Cancelled,Net Banking,134456.52
41305,7110,2025-10-06,Shipped,COD,139208.14
41306,1361,2024-02-03,Pending,Debit Card,3936.93
41307,5905,2025-12-03,Delivered,COD,44415.78
41308,9570,2023-12-08,Pending,UPI,159289.17
41309,9866,2023-05-30,Delivered,UPI,88375.83
41310,8878,2025-12-08,Shipped,Net Banking,117323.52
41311,1676,2023-06-10,Shipped,UPI,43549.2
41312,4702,2026-05-21,Delivered,COD,132489.41
41313,326,2024-01-14,Shipped,Credit Card,141169.18
41314,9970,2024-01-12,Pending,Credit Card,63544.62
41315,9508,2026-03-05,Cancelled,Debit Card,26479.78
41316,6960,2024-07-10,Delivered,Debit Card,20114.52
41317,5407,2024-11-14,Shipped,COD,88225.82
41318,2519,2025-09-24,Pending,UPI,43608.96
41319,618,2025-12-23,Delivered,UPI,173572.27
41320,9124,2025-11-01,Cancelled,UPI,70274.05
41321,695,2023-11-04,Delivered,UPI,54629.17
41322,2066,2023-12-16,Delivered,Credit Card,71725.96
41323,6932,2025-08-25,Delivered,Net Banking,63047.21
41324,6946,2024-09-02,Cancelled,Debit Card,82061.61
41325,431,2024-08-20,Delivered,COD,102118.24
41326,1679,2024-09-26,Shipped,Credit Card,59333.88
41327,1940,2023-05-25,Pending,UPI,39724.05
41328,2901,2023-09-25,Cancelled,Credit Card,108423.49
41329,6298,2026-04-28,Pending,COD,29543.38
41330,8165,2026-01-14,Cancelled,COD,153913.89
41331,1868,2024-07-19,Pending,Debit Card,160096.18
41332,3241,2023-07-14,Cancelled,COD,122987.18
41333,1377,2024-08-12,Delivered,Debit Card,136085.01
41334,5480,2026-03-26,Delivered,UPI,116055.43
41335,1664,2024-03-31,Pending,UPI,79673.79
41336,2951,2024-08-23,Shipped,Net Banking,147118.29
41337,9813,2024-01-15,Shipped,Debit Card,105280.98
41338,3083,2024-09-08,Cancelled,Debit Card,14544.4
41339,6638,2023-11-10,Cancelled,UPI,4299.93
41340,1243,2023-06-27,Delivered,Debit Card,109138.45
41341,393,2024-07-28,Delivered,COD,113732.8
41342,3211,2025-03-03,Delivered,COD,129149.14
41343,8141,2024-11-12,Cancelled,Debit Card,184386.51
41344,8919,2025-10-30,Shipped,UPI,166994.5
41345,9253,2023-12-21,Delivered,Net Banking,111178.3
41346,9927,2024-10-09,Pending,Net Banking,166405.86
41347,9459,2024-08-14,Pending,UPI,103864.56
41348,7914,2025-11-29,Shipped,Credit Card,161460.34
41349,7088,2025-12-25,Pending,COD,95389.07
41350,8337,2023-06-15,Pending,Debit Card,153368.54
41351,8504,2025-02-18,Pending,UPI,39664.65
41352,2196,2023-09-08,Pending,COD,133099.19
41353,4403,2024-02-20,Shipped,Credit Card,154920.01
41354,1327,2026-04-23,Cancelled,Net Banking,66535.51
41355,9695,2024-03-17,Shipped,COD,134411.96
41356,1864,2025-11-06,Shipped,UPI,192300.13
41357,8976,2023-10-03,Shipped,COD,20421.38
41358,9913,2025-03-17,Cancelled,UPI,76277.98
41359,4276,2024-07-26,Shipped,Net Banking,50272.51
41360,2607,2023-06-08,Cancelled,Debit Card,85943.83
41361,9800,2025-04-09,Delivered,Net Banking,156088.82
41362,5941,2025-08-29,Cancelled,Debit Card,167143.3
41363,5815,2025-09-02,Cancelled,UPI,143765.04
41364,5430,2026-05-12,Cancelled,COD,87353.83
41365,1760,2023-09-03,Shipped,COD,56750.47
41366,2336,2025-07-13,Cancelled,COD,168820.2
41367,2213,2023-06-01,Shipped,UPI,167408.66
41368,9545,2025-10-14,Delivered,COD,136083.89
41369,8871,2025-02-28,Delivered,Debit Card,138365.27
41370,5778,2025-12-02,Cancelled,COD,31285.45
41371,3955,2025-03-29,Shipped,Credit Card,60845.19
41372,9829,2025-03-21,Delivered,UPI,95580.29
41373,2601,2024-09-15,Delivered,Credit Card,78790.91
41374,8211,2023-09-25,Shipped,Credit Card,40005.12
41375,8355,2025-10-10,Shipped,Credit Card,83675.59
41376,7865,2023-11-27,Cancelled,UPI,96282.73
41377,6453,2025-01-18,Pending,Credit Card,93625.32
41378,4557,2023-12-16,Delivered,Credit Card,172714.85
41379,952,2024-05-05,Cancelled,Debit Card,96995.36
41380,5948,2024-07-13,Shipped,COD,100268.78
41381,275,2023-11-22,Shipped,Debit Card,11644.08
41382,853,2024-02-05,Cancelled,COD,198394.02
41383,1637,2026-05-01,Delivered,UPI,161146.84
41384,9883,2024-12-19,Delivered,UPI,169781.03
41385,4049,2024-01-10,Pending,UPI,12593.28
41386,3182,2024-04-23,Cancelled,Net Banking,14262.93
41387,5045,2023-08-28,Delivered,COD,19964.33
41388,6970,2023-12-11,Shipped,Net Banking,40492.24
41389,2913,2024-03-28,Cancelled,COD,108339.64
41390,3659,2024-09-25,Cancelled,Net Banking,163639.5
41391,8152,2025-09-06,Shipped,Debit Card,135430.19
41392,6179,2023-08-30,Shipped,Credit Card,140474.39
41393,3693,2026-04-19,Pending,Credit Card,20573.29
41394,4502,2025-06-14,Delivered,Debit Card,12952.27
41395,5012,2024-09-04,Cancelled,Debit Card,65272.39
41396,3880,2025-12-14,Pending,Debit Card,164447.6
41397,530,2024-06-03,Pending,Net Banking,33600.71
41398,6368,2024-10-21,Cancelled,COD,17516.96
41399,8836,2025-09-02,Shipped,COD,92291.64
41400,1453,2026-04-05,Shipped,Debit Card,76135.36
41401,6233,2023-07-04,Cancelled,Debit Card,129776.75
41402,2331,2025-09-18,Cancelled,COD,149862.75
41403,8237,2023-11-04,Shipped,Credit Card,157987.03
41404,1784,2025-05-11,Pending,UPI,39990.22
41405,1471,2024-03-29,Cancelled,Net Banking,37498.33
41406,9961,2023-11-07,Pending,Net Banking,63821.83
41407,1275,2025-06-23,Shipped,Debit Card,48252.1
41408,7254,2025-03-24,Delivered,Credit Card,68019.8
41409,1940,2025-07-09,Cancelled,Debit Card,5199.42
41410,269,2025-02-08,Shipped,UPI,194417.38
41411,9161,2024-05-28,Cancelled,UPI,94756.66
41412,3229,2023-10-22,Delivered,Net Banking,73823.43
41413,1535,2025-10-31,Pending,Net Banking,31741.83
41414,5416,2024-06-17,Delivered,Debit Card,127784.09
41415,1406,2026-04-17,Cancelled,Debit Card,197132.79
41416,778,2023-10-21,Cancelled,COD,89034.14
41417,5138,2024-06-22,Cancelled,Credit Card,25610.07
41418,784,2024-07-12,Shipped,Net Banking,124547.11
41419,5954,2024-06-25,Shipped,Credit Card,30471.67
41420,1575,2024-03-26,Cancelled,COD,656.68
41421,4054,2025-10-11,Shipped,Debit Card,114237.97
41422,1443,2024-08-24,Cancelled,Debit Card,58447.87
41423,6071,2025-08-29,Shipped,UPI,109463.8
41424,3478,2025-10-23,Cancelled,Credit Card,70932.81
41425,4664,2024-10-14,Cancelled,Net Banking,54588.35
41426,3383,2023-12-19,Shipped,Debit Card,97023.22
41427,9973,2026-02-03,Cancelled,UPI,86404.51
41428,1375,2026-03-18,Delivered,UPI,130126.89
41429,2024,2024-04-28,Shipped,COD,108947.43
41430,8003,2023-11-26,Shipped,COD,42881.17
41431,8220,2024-02-03,Delivered,Net Banking,98339.75
41432,2780,2024-09-21,Cancelled,UPI,153812.49
