product_id,product_name,category_id,price,stock_quantity,brand,rating
4014,Backpack 4014,11,64609.9,480,Philips,4.2
4015,Yoga Mat 4015,9,59538.25,98,Nike,4.8
4016,Yoga Mat 4016,3,80918.01,918,Dell,3.5
4017,Phone Cover 4017,7,18733.31,18,Dell,4.2
4018,Jeans 4018,5,59710.47,14,Apple,3.6
4019,Bluetooth Speaker 4019,6,78076.65,250,Philips,3.6
4020,Backpack 4020,7,79773.43,116,Apple,4.2
4021,Cookware Set 4021,4,73199.87,84,Samsung,3.7
4022,T-Shirt 4022,9,71609.98,270,Samsung,4.0
4023,Face Wash 4023,12,22649.57,874,Nike,4.2
4024,Cookware Set 4024,2,90068.66,107,Puma,4.4
4025,Bluetooth Speaker 4025,8,24470.12,902,Apple,3.8
4026,Jeans 4026,10,81212.44,445,HP,3.7
4027,Running Shoes 4027,12,98839.01,513,Dell,4.4
4028,Running Shoes 4028,7,72094.26,950,Puma,3.2
4029,Gaming Keyboard 4029,10,23030.89,545,Samsung,4.3
4030,Yoga Mat 4030,3,53602.95,266,HP,3.2
4031,Jeans 4031,4,67500.97,661,Boat,4.2
4032,Protein Powder 4032,1,83716.76,403,Sony,3.2
4033,Laptop Stand 4033,3,56427.3,188,Sony,3.2
4034,LED Monitor 4034,12,84307.4,451,Samsung,3.0
4035,Backpack 4035,1,37828.36,399,Sony,5.0
4036,Jeans 4036,12,27485.96,406,Nike,3.6
4037,Smart Watch 4037,6,99984.08,275,LG,4.7
4038,Gaming Keyboard 4038,9,67676.73,361,LG,4.1
4039,Coffee Maker 4039,7,57414.06,573,Samsung,4.2
4040,Backpack 4040,2,23392.18,847,Puma,4.7
4041,Backpack 4041,4,5204.63,186,Puma,5.0
4042,Backpack 4042,3,88646.78,569,Sony,4.2
4043,Jeans 4043,4,38913.77,430,Apple,3.9
4044,Novel Book 4044,7,18134.06,388,HP,4.8
4045,Protein Powder 4045,6,51245.27,9,Nike,4.4
4046,Wireless Mouse 4046,3,93543.05,812,Boat,4.7
4047,Kids Toy 4047,8,13511.3,229,Boat,3.9
4048,Face Wash 4048,8,12814.04,200,HP,3.1
4049,Wireless Mouse 4049,10,20346.28,248,Samsung,3.1
4050,Smart Watch 4050,8,6596.33,520,Philips,3.3
4051,Running Shoes 4051,10,55801.61,471,HP,3.4
4052,Smart Watch 4052,7,19041.12,901,Sony,4.2
4053,Yoga Mat 4053,7,67124.3,816,Samsung,4.0
4054,Face Wash 4054,5,7864.99,489,Dell,4.2
4055,Coffee Maker 4055,7,72958.01,732,Boat,4.2
4056,Backpack 4056,11,98647.74,828,Dell,4.8
4057,Kids Toy 4057,6,47948.46,882,Puma,3.4
4058,Wireless Mouse 4058,2,791.44,734,Apple,4.1
4059,Yoga Mat 4059,4,58465.55,433,Boat,3.8
4060,Gaming Keyboard 4060,1,13290.17,654,Apple,3.5
4061,Kids Toy 4061,10,46372.97,309,HP,4.4
4062,Wireless Mouse 4062,7,68793.6,320,Samsung,3.8
4063,Novel Book 4063,7,90390.89,854,Samsung,4.3
4064,Coffee Maker 4064,11,74538.45,698,Sony,4.9
4065,LED Monitor 4065,7,4283.9,317,Dell,3.3
4066,Running Shoes 4066,10,50128.07,395,Boat,4.8
4067,Backpack 4067,7,73216.43,362,LG,3.1
4068,LED Monitor 4068,3,95180.82,120,Philips,4.4
4069,Air Fryer 4069,2,59023.45,949,Boat,3.1
4070,Coffee Maker 4070,7,90732.96,71,Apple,3.7
4071,Smart Watch 4071,11,86611.89,361,Philips,3.5
4072,Novel Book 4072,1,81210.81,117,Samsung,4.1
4073,Gaming Keyboard 4073,4,77159.87,847,Puma,3.8
4074,Wireless Mouse 4074,8,52086.62,672,Apple,4.8
4075,Smart Watch 4075,5,82176.84,957,Samsung,3.2
4076,Running Shoes 4076,3,68184.87,228,LG,5.0
4077,Hair Dryer 4077,10,18038.44,658,HP,4.2
4078,Yoga Mat 4078,12,84263.96,29,Philips,4.1
4079,Cookware Set 4079,5,75417.36,325,Samsung,4.8
4080,Protein Powder 4080,12,15584.1,957,Sony,3.5
4081,Novel Book 4081,12,34103.31,97,HP,3.6
4082,Running Shoes 4082,12,51491.83,143,Boat,4.0
4083,Yoga Mat 4083,10,48912.26,674,Apple,4.6
4084,Kids Toy 4084,11,93006.93,342,Puma,4.8
4085,Novel Book 4085,7,75248.75,670,Samsung,3.2
4086,Jeans 4086,11,68906.36,572,Boat,3.3
4087,Backpack 4087,5,99294.65,821,Philips,4.0
4088,Hair Dryer 4088,6,57209.68,40,HP,4.9
4089,Bluetooth Speaker 4089,12,47737.1,946,HP,4.3
4090,Hair Dryer 4090,11,32771.22,56,Philips,3.9
4091,Face Wash 4091,9,25676.77,503,Philips,4.7
4092,Wireless Mouse 4092,12,12785.58,619,Dell,4.2
4093,Hair Dryer 4093,9,87857.56,70,Philips,3.5
4094,Gaming Keyboard 4094,9,84045.28,734,Sony,4.3
4095,Novel Book 4095,8,29912.65,902,Dell,4.7
4096,Novel Book 4096,9,8163.88,504,Philips,3.6
4097,Wireless Mouse 4097,6,60443.57,711,Boat,3.9
4098,Air Fryer 4098,12,33240.64,783,Boat,3.7
4099,Coffee Maker 4099,12,13640.14,839,Samsung,3.5
4100,Hair Dryer 4100,4,75368.96,499,HP,4.5
4101,Gaming Keyboard 4101,5,40538.16,966,Dell,3.4
4102,Hair Dryer 4102,6,87919.43,315,LG,3.6
4103,Coffee Maker 4103,5,27923.9,853,Puma,4.3
4104,Hair Dryer 4104,6,35204.12,465,Samsung,3.2
4105,Wireless Mouse 4105,12,58429.84,503,Samsung,3.7
4106,Running Shoes 4106,9,56016.86,842,Boat,4.1
4107,Air Fryer 4107,9,42787.11,56,Nike,4.0
4108,Hair Dryer 4108,7,67258.06,56,Boat,4.5
4109,Wireless Mouse 4109,1,26389.98,772,Sony,4.7
4110,Phone Cover 4110,7,36430.93,71,Dell,3.3
4111,Kids Toy 4111,10,15102.69,777,LG,3.9
4112,Cookware Set 4112,1,74686.24,540,Philips,4.6
4113,Cookware Set 4113,3,20901.99,999,Philips,3.3
4114,T-Shirt 4114,9,19668.46,214,Nike,4.9
4115,Backpack 4115,4,75463.02,624,Nike,3.5
4116,Jeans 4116,7,90027.88,891,HP,4.6
4117,Protein Powder 4117,4,56544.17,732,Nike,3.9
4118,Phone Cover 4118,5,18042.22,7,Boat,3.6
4119,Novel Book 4119,8,93214.47,857,Philips,4.1
4120,Face Wash 4120,12,54855.2,461,Dell,4.1
4121,LED Monitor 4121,11,36743.24,774,HP,4.3
4122,Laptop Stand 4122,7,28926.47,181,Nike,3.7
4123,Laptop Stand 4123,4,46974.55,201,Puma,4.8
4124,Wireless Mouse 4124,2,94848.93,891,HP,4.8
4125,Smart Watch 4125,12,82177.19,912,Nike,3.3
4126,Hair Dryer 4126,10,20304.17,611,Apple,3.3
4127,Air Fryer 4127,12,27552.78,827,Sony,3.4
4128,Face Wash 4128,3,41608.23,787,Philips,4.7
4129,Protein Powder 4129,2,56311.87,18,Boat,3.6
4130,Kids Toy 4130,7,72401.63,7,Sony,3.4
4131,Laptop Stand 4131,6,79950.16,27,Dell,4.7
4132,Air Fryer 4132,3,22905.47,757,LG,4.3
4133,Protein Powder 4133,5,40355.41,980,HP,3.6
4134,LED Monitor 4134,12,46481.18,779,LG,4.4
4135,Cookware Set 4135,9,77476.29,490,Nike,4.2
4136,Face Wash 4136,9,7865.44,25,Apple,4.8
4137,Air Fryer 4137,12,30451.75,570,Nike,4.8
4138,Wireless Mouse 4138,12,35093.64,116,Nike,3.9
4139,Hair Dryer 4139,3,36773.84,980,Apple,4.5
4140,Laptop Stand 4140,9,51863.17,273,Samsung,4.5
4141,Laptop Stand 4141,3,29020.55,788,Nike,4.4
4142,Wireless Mouse 4142,11,44181.49,33,Puma,3.7
4143,Hair Dryer 4143,1,6605.38,153,Sony,4.5
4144,Laptop Stand 4144,1,2477.53,908,Nike,4.9
4145,Novel Book 4145,7,94043.17,996,Boat,3.8
4146,Gaming Keyboard 4146,10,54715.36,659,Dell,4.8
4147,Smart Watch 4147,1,28166.0,542,Philips,4.8
4148,Novel Book 4148,1,61116.53,796,HP,3.1
4149,LED Monitor 4149,5,12664.6,912,Nike,3.0
4150,Jeans 4150,12,60232.08,221,Sony,3.2
4151,Kids Toy 4151,10,84337.85,845,Sony,3.0
4152,Novel Book 4152,8,51803.85,214,LG,4.6
4153,Running Shoes 4153,1,5100.78,884,Philips,3.8
4154,Yoga Mat 4154,11,67951.25,644,LG,4.0
4155,Phone Cover 4155,2,37415.61,330,Dell,4.7
4156,Wireless Mouse 4156,1,18709.43,617,Sony,3.1
4157,Air Fryer 4157,11,45972.55,51,LG,4.9
4158,T-Shirt 4158,3,4511.81,257,Nike,3.8
4159,Cookware Set 4159,12,77597.86,937,Nike,5.0
4160,Smart Watch 4160,12,28608.44,673,Samsung,3.0
4161,Laptop Stand 4161,6,64334.4,464,Puma,3.3
4162,Face Wash 4162,7,53769.93,259,Philips,4.9
4163,T-Shirt 4163,4,59559.68,761,Dell,4.4
4164,Phone Cover 4164,5,51100.78,513,Boat,3.2
4165,Wireless Mouse 4165,9,7273.56,201,Boat,4.5
4166,Air Fryer 4166,4,98948.8,558,Boat,4.3
4167,Running Shoes 4167,11,42003.7,476,Nike,4.9
4168,LED Monitor 4168,2,31778.43,226,Boat,3.4
4169,Phone Cover 4169,12,44217.97,431,Sony,3.2
4170,Jeans 4170,3,94113.06,349,Philips,3.9
4171,Face Wash 4171,6,37125.17,692,Nike,4.5
4172,Yoga Mat 4172,9,23484.54,298,LG,3.1
4173,Backpack 4173,12,60854.96,547,Sony,4.0
4174,Smart Watch 4174,8,68180.06,732,Puma,4.3
4175,Laptop Stand 4175,7,4513.41,125,Samsung,4.5
4176,T-Shirt 4176,1,71361.21,897,Puma,5.0
4177,Air Fryer 4177,1,91821.68,979,Sony,4.5
4178,Backpack 4178,1,22218.89,817,Boat,4.4
4179,Backpack 4179,7,48655.13,11,Boat,5.0
4180,LED Monitor 4180,2,80685.96,86,Dell,3.3
4181,Face Wash 4181,12,30819.27,260,Samsung,4.9
4182,Protein Powder 4182,3,27528.6,89,Sony,3.3
4183,Protein Powder 4183,2,91306.98,792,Sony,4.5
4184,Kids Toy 4184,5,98358.18,317,Boat,4.6
4185,Face Wash 4185,11,141.41,114,Sony,3.2
4186,Cookware Set 4186,11,77181.23,87,Boat,4.4
4187,Face Wash 4187,6,70238.5,83,Samsung,3.7
4188,Phone Cover 4188,6,78323.42,288,Samsung,3.7
4189,Coffee Maker 4189,1,77014.14,682,Dell,3.7
4190,Hair Dryer 4190,3,27346.39,173,Sony,4.9
4191,Face Wash 4191,10,30002.68,671,Sony,4.0
4192,Laptop Stand 4192,8,98037.98,366,HP,3.6
4193,Novel Book 4193,6,7883.98,930,Puma,4.7
4194,Hair Dryer 4194,10,8173.7,186,Philips,4.8
4195,Kids Toy 4195,8,70450.29,694,Sony,3.4
4196,Gaming Keyboard 4196,9,23004.42,930,Philips,3.0
4197,Novel Book 4197,7,41034.47,731,Apple,4.5
4198,Phone Cover 4198,10,7804.88,119,Puma,4.6
4199,Face Wash 4199,4,78308.74,901,Philips,4.4
4200,Phone Cover 4200,8,84970.19,354,HP,3.8
4201,Protein Powder 4201,1,44584.12,62,Dell,4.5
4202,Yoga Mat 4202,2,84490.94,134,Sony,4.1
4203,Hair Dryer 4203,8,78303.19,128,Puma,4.7
4204,Running Shoes 4204,2,28113.37,204,Nike,3.7
4205,Laptop Stand 4205,5,94004.07,837,Sony,4.0
4206,Face Wash 4206,3,52607.69,284,LG,3.5
4207,Jeans 4207,4,10346.41,369,Dell,3.3
4208,Yoga Mat 4208,1,2308.74,20,Samsung,3.1
4209,Air Fryer 4209,3,14411.75,47,Nike,4.8
4210,Coffee Maker 4210,11,82356.17,256,Dell,3.8
4211,Jeans 4211,1,65112.58,388,Nike,4.5
4212,Hair Dryer 4212,11,32733.67,508,Boat,4.8
4213,T-Shirt 4213,4,17918.5,165,Samsung,4.7
4214,Smart Watch 4214,8,82189.93,419,Philips,3.3
4215,Coffee Maker 4215,8,84476.75,902,Sony,3.9
4216,Protein Powder 4216,7,38199.57,653,Sony,3.5
4217,Gaming Keyboard 4217,5,41206.43,406,HP,3.9
4218,Wireless Mouse 4218,10,96287.78,691,LG,4.8
4219,Novel Book 4219,8,5356.72,974,Boat,4.8
4220,LED Monitor 4220,1,78058.15,46,Nike,3.3
4221,Cookware Set 4221,11,79024.1,105,Philips,5.0
4222,Yoga Mat 4222,8,82936.81,963,Samsung,4.7
4223,Jeans 4223,12,94502.91,456,Sony,4.5
4224,Phone Cover 4224,12,83582.59,836,Sony,3.3
4225,Wireless Mouse 4225,7,21949.35,507,Apple,4.2
4226,Air Fryer 4226,8,33002.56,673,Nike,3.2
4227,Protein Powder 4227,7,84547.91,912,Boat,4.4
4228,Yoga Mat 4228,3,98398.42,61,Nike,4.2
4229,Cookware Set 4229,1,59041.26,539,Puma,3.8
4230,Cookware Set 4230,6,56749.8,408,Puma,4.3
4231,Laptop Stand 4231,1,64959.53,90,Dell,4.8
4232,Face Wash 4232,8,36599.14,140,Nike,4.6
4233,Yoga Mat 4233,3,4899.73,941,Philips,3.7
4234,Wireless Mouse 4234,3,94527.83,418,Boat,4.5
4235,LED Monitor 4235,12,36364.62,419,HP,3.9
4236,Hair Dryer 4236,5,87990.25,305,Sony,4.6
4237,Yoga Mat 4237,11,60193.73,170,Puma,5.0
4238,Face Wash 4238,6,82423.52,878,HP,4.4
4239,Running Shoes 4239,5,80465.8,869,Nike,4.4
4240,Wireless Mouse 4240,3,7230.0,689,Samsung,3.9
4241,Laptop Stand 4241,5,60174.95,582,Samsung,4.2
4242,Smart Watch 4242,12,60062.82,126,LG,3.0
4243,Novel Book 4243,5,57570.3,861,HP,3.1
4244,Novel Book 4244,4,93226.03,703,Dell,4.4
4245,Jeans 4245,3,86603.85,551,Puma,4.1
4246,LED Monitor 4246,3,25509.98,364,Dell,3.9
4247,Coffee Maker 4247,4,78267.61,76,Philips,3.3
4248,Cookware Set 4248,1,89750.5,949,Puma,4.3
4249,Jeans 4249,1,13357.91,382,Puma,4.7
4250,Air Fryer 4250,6,61553.03,828,Nike,4.5
4251,Smart Watch 4251,4,6817.66,726,Apple,4.5
4252,Hair Dryer 4252,8,80455.07,943,Philips,3.3
4253,Smart Watch 4253,2,77848.9,543,LG,4.2
4254,Wireless Mouse 4254,10,62181.51,129,Philips,4.2
4255,Smart Watch 4255,3,11824.42,577,Apple,4.9
4256,Running Shoes 4256,1,40807.44,632,Apple,4.3
4257,Yoga Mat 4257,9,77179.13,581,Dell,5.0
4258,Yoga Mat 4258,1,94078.71,657,HP,3.4
4259,Phone Cover 4259,12,37171.27,459,HP,3.3
4260,Smart Watch 4260,1,57447.05,220,Puma,4.1
4261,Protein Powder 4261,8,30679.78,43,Nike,3.4
4262,LED Monitor 4262,9,58134.94,99,Philips,3.3
4263,Protein Powder 4263,4,84421.46,315,Puma,3.9
4264,Running Shoes 4264,11,25762.55,379,HP,4.6
4265,Phone Cover 4265,4,461.06,412,Sony,3.0
4266,Hair Dryer 4266,1,24596.78,153,Sony,4.8
4267,Bluetooth Speaker 4267,8,47676.43,415,Sony,4.8
4268,LED Monitor 4268,1,23295.39,163,Sony,4.1
4269,Hair Dryer 4269,12,38828.33,123,Sony,3.7
4270,Hair Dryer 4270,6,40618.58,440,LG,4.6
4271,Kids Toy 4271,4,42456.33,162,Apple,3.5
4272,Bluetooth Speaker 4272,7,76893.5,922,Sony,4.3
4273,Backpack 4273,5,54283.89,5,Philips,3.5
4274,Hair Dryer 4274,12,94329.86,235,LG,4.5
4275,Laptop Stand 4275,6,88683.03,740,Boat,4.5
4276,Jeans 4276,1,81080.47,207,Apple,3.6
4277,Jeans 4277,12,85588.36,331,Boat,4.0
4278,T-Shirt 4278,1,33972.45,476,Philips,4.4
4279,Wireless Mouse 4279,6,99580.62,739,Philips,4.3
4280,Yoga Mat 4280,5,98630.79,58,Nike,3.6
4281,Face Wash 4281,4,86611.44,516,Puma,4.5
4282,Novel Book 4282,3,92888.16,223,HP,4.4
4283,Gaming Keyboard 4283,9,3642.94,808,Samsung,5.0
4284,Bluetooth Speaker 4284,12,84490.49,665,Nike,3.4
4285,Air Fryer 4285,9,47154.15,524,HP,3.5
4286,Yoga Mat 4286,4,89362.88,425,Nike,4.1
4287,Backpack 4287,9,98498.81,202,Samsung,4.9
4288,LED Monitor 4288,2,67336.57,537,HP,3.2
4289,Coffee Maker 4289,4,14687.42,576,HP,3.3
4290,LED Monitor 4290,1,67385.01,496,Nike,4.8
4291,Phone Cover 4291,10,25129.41,18,Puma,3.8
4292,T-Shirt 4292,12,18933.92,391,Boat,4.0
4293,Running Shoes 4293,9,91196.93,550,LG,3.0
4294,Coffee Maker 4294,11,88278.04,487,Samsung,4.4
4295,Novel Book 4295,2,50984.07,852,LG,3.3
4296,Novel Book 4296,8,37449.46,492,Apple,4.1
4297,Face Wash 4297,3,32362.47,8,HP,4.5
4298,Novel Book 4298,10,64426.07,338,Samsung,4.7
4299,T-Shirt 4299,5,9397.57,624,Apple,3.9
4300,Phone Cover 4300,12,71800.71,329,Dell,3.8
4301,Gaming Keyboard 4301,6,94227.47,570,Samsung,3.8
4302,Smart Watch 4302,11,75373.19,289,Philips,3.6
4303,Cookware Set 4303,4,86965.9,902,Philips,3.9
4304,Bluetooth Speaker 4304,8,21791.65,976,Apple,4.3
4305,Backpack 4305,6,90622.24,961,LG,4.8
4306,Running Shoes 4306,11,22110.91,46,Apple,4.1
4307,Bluetooth Speaker 4307,11,12236.15,207,Apple,4.3
4308,Wireless Mouse 4308,2,87754.13,773,Samsung,3.2
4309,Smart Watch 4309,2,59487.07,652,Philips,4.1
4310,Yoga Mat 4310,3,70729.12,405,Boat,3.4
4311,Cookware Set 4311,7,40505.55,573,Philips,4.3
4312,Face Wash 4312,7,56304.56,228,Apple,4.7
4313,Hair Dryer 4313,10,82831.92,374,Nike,3.1
4314,Backpack 4314,11,47576.03,269,Puma,4.8
4315,Jeans 4315,9,68427.06,453,HP,3.1
4316,Smart Watch 4316,4,68799.95,270,Puma,4.3
4317,Wireless Mouse 4317,4,94270.79,667,Samsung,4.2
4318,Smart Watch 4318,7,8412.44,57,HP,4.9
4319,Jeans 4319,3,18255.38,316,Puma,4.4
4320,Laptop Stand 4320,1,96562.02,665,HP,3.1
4321,LED Monitor 4321,11,52679.45,146,Philips,4.6
4322,Backpack 4322,5,91094.48,287,Dell,4.7
4323,Wireless Mouse 4323,10,15642.72,71,Samsung,4.0
4324,Hair Dryer 4324,8,49307.67,93,Puma,3.1
4325,Jeans 4325,1,16521.09,831,Dell,4.7
4326,Kids Toy 4326,5,43421.36,525,LG,4.2
4327,Backpack 4327,10,58168.45,737,Apple,3.0
4328,T-Shirt 4328,2,58100.62,328,LG,4.7
4329,Bluetooth Speaker 4329,3,96980.92,438,Philips,3.7
4330,LED Monitor 4330,1,85162.69,574,Puma,4.5
4331,Wireless Mouse 4331,3,91141.06,862,Philips,3.6
4332,Cookware Set 4332,12,89121.68,524,HP,4.4
4333,Wireless Mouse 4333,8,10898.95,808,Boat,4.1
4334,Running Shoes 4334,6,17309.97,661,HP,4.1
4335,Wireless Mouse 4335,8,15927.82,588,Sony,3.4
4336,Cookware Set 4336,11,40186.68,808,Samsung,3.4
4337,LED Monitor 4337,6,47320.39,71,Puma,4.9
4338,Gaming Keyboard 4338,8,59114.73,553,Philips,3.9
4339,Jeans 4339,5,13741.95,635,HP,3.4
4340,Novel Book 4340,5,8364.57,897,Samsung,3.6
4341,Air Fryer 4341,2,36522.02,290,HP,4.3
4342,T-Shirt 4342,2,91066.36,948,LG,4.8
4343,Gaming Keyboard 4343,10,78641.78,923,Boat,3.2
4344,Novel Book 4344,6,60938.56,58,Philips,3.3
4345,Gaming Keyboard 4345,9,10623.54,750,Puma,4.4
4346,Phone Cover 4346,12,98006.87,71,Sony,4.5
4347,Backpack 4347,12,55567.82,672,Nike,3.3
4348,Running Shoes 4348,4,18336.19,384,Dell,3.8
4349,Jeans 4349,7,98585.8,403,Puma,4.5
4350,Gaming Keyboard 4350,5,56148.26,656,Boat,3.8
4351,Phone Cover 4351,8,63762.28,579,HP,4.3
4352,T-Shirt 4352,1,8884.08,638,Nike,3.5
4353,Coffee Maker 4353,3,53576.04,727,Sony,3.9
4354,Kids Toy 4354,5,46524.74,20,Nike,4.6
4355,Hair Dryer 4355,12,89506.88,674,Nike,4.4
4356,Hair Dryer 4356,6,10323.67,717,LG,4.9
4357,Yoga Mat 4357,11,39020.8,326,Nike,4.0
4358,Wireless Mouse 4358,12,7299.41,601,LG,3.0
4359,Smart Watch 4359,9,37216.88,905,Nike,3.2
4360,Running Shoes 4360,5,32683.98,462,Dell,4.1
4361,Kids Toy 4361,3,46605.59,312,Sony,4.5
4362,Smart Watch 4362,6,33469.92,132,Boat,4.0
4363,Hair Dryer 4363,10,84195.23,778,Boat,3.5
4364,Backpack 4364,12,92291.16,116,LG,4.2
4365,Cookware Set 4365,10,64706.65,625,Apple,3.6
4366,Phone Cover 4366,11,69507.06,488,Nike,4.7
4367,Face Wash 4367,1,27592.79,503,Philips,3.8
4368,Phone Cover 4368,7,8768.72,265,Philips,3.9
4369,Coffee Maker 4369,2,88324.7,111,Sony,3.5
4370,Backpack 4370,2,8178.74,307,Samsung,4.0
4371,Hair Dryer 4371,11,13511.5,628,HP,4.1
4372,T-Shirt 4372,8,20090.08,565,LG,4.0
4373,Running Shoes 4373,1,51463.89,561,HP,4.7
4374,LED Monitor 4374,1,75477.93,210,Dell,4.4
4375,Jeans 4375,3,34989.74,503,Sony,3.7
4376,Backpack 4376,10,68298.91,808,Apple,3.2
4377,Gaming Keyboard 4377,2,41805.62,950,Dell,3.6
4378,Laptop Stand 4378,6,48309.76,104,Boat,3.4
4379,Running Shoes 4379,10,89901.45,888,Apple,4.0
4380,Gaming Keyboard 4380,1,46673.7,886,Sony,3.9
4381,Kids Toy 4381,12,28275.71,362,Nike,5.0
4382,Hair Dryer 4382,5,93066.36,429,Dell,4.1
4383,Novel Book 4383,2,5148.26,626,Boat,3.1
4384,Kids Toy 4384,4,58310.54,562,Boat,3.9
4385,Phone Cover 4385,1,86138.44,831,HP,3.7
4386,Backpack 4386,11,40995.19,446,Boat,4.0
4387,LED Monitor 4387,3,73416.87,133,Apple,4.1
4388,LED Monitor 4388,6,55873.98,246,Nike,3.2
4389,LED Monitor 4389,1,96483.03,431,Philips,4.4
4390,Coffee Maker 4390,7,68250.71,210,Dell,3.3
4391,Cookware Set 4391,2,83101.68,961,Sony,4.2
4392,Cookware Set 4392,12,24581.81,454,Puma,4.6
4393,Kids Toy 4393,5,5585.25,219,Samsung,4.5
4394,Face Wash 4394,10,4711.76,909,Apple,3.4
4395,Coffee Maker 4395,3,19222.81,746,Samsung,3.3
4396,Kids Toy 4396,4,51615.19,961,LG,4.9
4397,Gaming Keyboard 4397,6,90933.15,236,Apple,3.2
4398,Face Wash 4398,2,31156.08,288,Dell,4.4
4399,Jeans 4399,12,8961.73,351,Apple,3.5
4400,Smart Watch 4400,6,84058.46,156,LG,3.8
4401,Novel Book 4401,3,74109.31,650,Sony,4.7
4402,Backpack 4402,10,28041.38,937,LG,4.4
4403,Air Fryer 4403,8,67808.58,582,HP,4.8
4404,Hair Dryer 4404,1,61694.09,183,Dell,4.2
4405,Backpack 4405,8,48971.47,210,Dell,3.8
4406,Phone Cover 4406,5,19685.59,501,Nike,3.9
4407,Laptop Stand 4407,10,85843.17,791,Sony,4.7
4408,Gaming Keyboard 4408,1,64735.35,317,Samsung,3.8
4409,Gaming Keyboard 4409,10,79019.96,461,Nike,3.2
4410,LED Monitor 4410,10,66149.33,460,Sony,3.8
4411,Hair Dryer 4411,7,28986.36,115,Puma,3.4
4412,Cookware Set 4412,9,68075.36,828,Sony,4.0
4413,Phone Cover 4413,8,83639.32,783,LG,4.5
4414,Backpack 4414,2,75941.0,22,LG,4.0
4415,Coffee Maker 4415,12,81892.05,282,HP,3.8
4416,Cookware Set 4416,5,63052.17,56,Boat,4.5
4417,Coffee Maker 4417,9,30558.61,445,LG,3.1
4418,T-Shirt 4418,11,46862.69,572,Sony,3.1
4419,Hair Dryer 4419,8,3341.15,620,LG,3.4
4420,Running Shoes 4420,5,56474.77,757,Sony,4.1
4421,Wireless Mouse 4421,4,21977.05,569,LG,3.7
4422,Phone Cover 4422,2,52093.71,885,LG,4.7
4423,Running Shoes 4423,3,95022.07,774,LG,4.1
4424,Gaming Keyboard 4424,1,97650.01,366,LG,3.6
4425,Laptop Stand 4425,9,60182.88,707,Puma,3.2
4426,Coffee Maker 4426,1,60849.65,622,Sony,4.4
4427,Running Shoes 4427,7,39301.86,941,LG,3.0
4428,Smart Watch 4428,7,89795.85,360,Apple,3.5
4429,Phone Cover 4429,1,27668.43,110,Boat,3.8
4430,Yoga Mat 4430,3,59781.48,250,HP,3.4
4431,Running Shoes 4431,8,64533.75,438,Puma,3.2
4432,Phone Cover 4432,8,71763.21,700,Samsung,4.7
4433,Bluetooth Speaker 4433,8,81317.96,724,Samsung,3.4
4434,Coffee Maker 4434,11,10317.44,965,Philips,4.8
4435,Protein Powder 4435,6,51400.35,457,LG,4.6
4436,Novel Book 4436,8,94634.8,440,Samsung,4.3
4437,Air Fryer 4437,7,99251.79,172,Dell,3.4
4438,Laptop Stand 4438,4,39783.81,144,Dell,3.9
4439,Phone Cover 4439,5,80703.65,969,Samsung,3.7
4440,Yoga Mat 4440,8,37476.96,257,Samsung,4.9
4441,Backpack 4441,8,65572.17,340,Sony,4.4
4442,Novel Book 4442,6,14542.75,325,Apple,3.9
4443,Novel Book 4443,11,49814.21,743,Puma,3.6
4444,Kids Toy 4444,11,94374.86,223,Boat,4.5
4445,LED Monitor 4445,10,8546.12,237,Dell,4.6
4446,Phone Cover 4446,3,50626.71,726,HP,4.8
4447,LED Monitor 4447,10,3412.56,571,Samsung,4.5
4448,T-Shirt 4448,11,99508.55,483,Philips,3.4
4449,Backpack 4449,9,61152.75,259,Nike,3.2
4450,Running Shoes 4450,3,45588.16,493,LG,4.5
4451,Laptop Stand 4451,8,87830.48,941,Puma,3.4
4452,Running Shoes 4452,11,79240.31,44,Dell,4.5
4453,Protein Powder 4453,4,33942.74,811,HP,5.0
4454,Running Shoes 4454,7,96597.97,608,HP,3.9
4455,Running Shoes 4455,7,6585.74,943,HP,3.0
4456,Jeans 4456,4,68205.32,590,Sony,3.9
4457,Face Wash 4457,1,67273.24,834,Apple,4.3
4458,Bluetooth Speaker 4458,5,9379.55,814,LG,4.6
4459,Gaming Keyboard 4459,11,42927.54,927,Samsung,3.9
4460,Air Fryer 4460,10,25622.16,163,Puma,4.8
4461,Bluetooth Speaker 4461,7,62946.0,547,Nike,3.9
4462,Phone Cover 4462,7,77977.2,308,Boat,5.0
4463,T-Shirt 4463,10,21875.23,719,Apple,4.3
4464,T-Shirt 4464,12,28207.42,111,Puma,4.2
4465,LED Monitor 4465,11,75070.67,888,Sony,4.2
4466,Jeans 4466,6,79102.33,786,Sony,3.3
4467,Laptop Stand 4467,7,21812.46,127,Boat,4.3
4468,Laptop Stand 4468,1,8657.16,69,Puma,4.2
4469,Phone Cover 4469,9,95280.13,897,HP,3.6
4470,LED Monitor 4470,12,17634.9,897,HP,4.3
4471,Gaming Keyboard 4471,2,85892.15,599,Dell,4.3
4472,Laptop Stand 4472,5,66829.73,627,LG,4.1
4473,Protein Powder 4473,2,47653.75,645,LG,4.2
4474,Kids Toy 4474,5,74194.03,6,Boat,4.0
4475,Face Wash 4475,8,77912.99,60,Sony,4.4
4476,Protein Powder 4476,8,59236.95,375,Puma,3.7
