return_id,order_id,return_reason,refund_amount,return_date
3939,23832,Late Delivery,24805.9,2024-07-15
3940,15495,Damaged Product,20419.51,2025-10-06
3941,20110,Late Delivery,42109.84,2024-07-30
3942,23205,Quality Issue,38916.15,2025-07-27
3943,26996,Late Delivery,2960.59,2026-02-15
3944,18682,Wrong Item,25010.58,2024-06-15
3945,3668,Wrong Item,6781.71,2026-05-19
3946,30771,Quality Issue,5876.46,2025-10-29
3947,25344,Damaged Product,33199.96,2024-07-11
3948,10404,Quality Issue,35836.62,2025-05-20
3949,30052,Late Delivery,23354.5,2025-08-24
3950,19782,Quality Issue,49742.38,2025-09-04
3951,9507,Quality Issue,44372.33,2024-09-18
3952,34642,Changed Mind,17981.94,2025-06-17
3953,21614,Wrong Item,5578.93,2026-03-01
3954,44011,Wrong Item,45769.76,2025-04-21
3955,23323,Late Delivery,25162.4,2025-11-05
3956,46843,Wrong Item,28288.28,2025-03-22
3957,18122,Late Delivery,17945.55,2025-06-30
3958,25603,Quality Issue,35368.48,2024-05-25
3959,42414,Late Delivery,29147.33,2026-05-12
3960,45128,Damaged Product,31350.31,2026-01-23
3961,38184,Damaged Product,32346.46,2024-08-31
3962,25544,Late Delivery,6108.08,2025-04-05
3963,25271,Wrong Item,31841.8,2024-09-14
3964,4932,Changed Mind,42613.69,2025-02-12
3965,18518,Late Delivery,37152.97,2025-08-05
3966,49700,Wrong Item,29987.27,2025-12-18
3967,32812,Changed Mind,35773.57,2026-05-08
3968,22556,Late Delivery,35138.19,2025-10-31
3969,49727,Wrong Item,35628.06,2024-11-27
3970,38308,Quality Issue,42587.61,2024-07-13
3971,4276,Changed Mind,7499.44,2025-11-06
3972,18865,Quality Issue,2228.38,2025-03-31
3973,14020,Wrong Item,26066.47,2024-10-05
3974,43401,Changed Mind,16612.02,2026-01-07
3975,11966,Wrong Item,44173.06,2024-06-13
3976,7618,Changed Mind,44567.8,2026-02-21
3977,7500,Quality Issue,16835.68,2024-12-17
3978,37323,Damaged Product,35926.0,2025-05-20
3979,29535,Wrong Item,4553.33,2026-05-19
3980,29407,Quality Issue,33681.37,2025-04-19
3981,36511,Damaged Product,42465.3,2024-08-28
3982,22847,Damaged Product,36044.46,2024-10-10
3983,31552,Wrong Item,27759.64,2025-06-28
3984,28612,Quality Issue,1241.23,2024-09-18
3985,10095,Wrong Item,11362.06,2026-03-23
3986,18442,Changed Mind,31528.99,2026-03-10
3987,43157,Damaged Product,46123.46,2025-03-20
3988,25323,Changed Mind,33249.65,2025-06-15
3989,41067,Wrong Item,31971.9,2025-07-30
3990,40182,Late Delivery,30682.13,2025-10-25
3991,25254,Changed Mind,9206.03,2025-05-10
3992,27725,Wrong Item,6456.04,2025-06-22
3993,49243,Changed Mind,9574.41,2025-06-15
3994,25075,Damaged Product,4846.91,2025-07-13
3995,15185,Quality Issue,43018.57,2025-11-04
3996,11660,Damaged Product,25896.09,2025-08-03
3997,35025,Late Delivery,11624.75,2025-02-06
3998,25175,Changed Mind,21234.66,2024-09-24
3999,22119,Wrong Item,24061.46,2026-04-28
4000,22171,Wrong Item,5956.39,2025-07-22
4001,27359,Quality Issue,32525.83,2025-02-24
4002,13248,Changed Mind,49363.64,2024-07-09
4003,2708,Quality Issue,10803.6,2025-02-03
4004,3093,Damaged Product,21620.01,2025-02-05
4005,3073,Late Delivery,34764.02,2026-03-17
4006,26575,Late Delivery,49548.79,2025-09-28
4007,34875,Changed Mind,289.6,2025-08-22
4008,19452,Wrong Item,33895.95,2025-06-06
4009,12767,Damaged Product,21681.78,2026-04-25
4010,34866,Changed Mind,34129.81,2025-05-14
4011,21648,Quality Issue,31815.34,2025-04-09
4012,20528,Late Delivery,21429.64,2026-04-16
4013,4427,Quality Issue,17788.77,2025-07-03
4014,6504,Changed Mind,27869.68,2026-03-02
4015,19626,Damaged Product,3131.9,2024-08-23
4016,22114,Changed Mind,7164.28,2025-01-28
4017,32468,Late Delivery,12557.52,2025-04-27
4018,33210,Wrong Item,22336.6,2025-07-29
4019,26190,Damaged Product,9817.32,2026-02-09
4020,8654,Quality Issue,10861.52,2026-01-05
4021,42375,Late Delivery,30276.75,2024-09-12
4022,8220,Damaged Product,6606.19,2025-04-02
4023,6257,Damaged Product,6693.39,2025-10-28
4024,18716,Changed Mind,10563.46,2026-04-25
4025,15916,Damaged Product,6138.75,2024-08-01
4026,46063,Damaged Product,45164.04,2025-10-30
4027,21994,Late Delivery,3694.47,2025-08-19
4028,21464,Damaged Product,45648.16,2025-04-26
4029,8608,Damaged Product,17486.44,2024-06-15
4030,34375,Quality Issue,8741.33,2024-08-30
4031,43323,Changed Mind,46579.79,2025-10-08
4032,34590,Wrong Item,40286.81,2025-06-01
4033,10706,Late Delivery,3791.44,2024-08-23
4034,21411,Damaged Product,28307.34,2024-10-28
4035,15456,Changed Mind,40685.26,2025-08-09
4036,38048,Wrong Item,3993.46,2025-09-10
4037,4396,Damaged Product,45557.13,2025-12-23
4038,49827,Quality Issue,37694.59,2025-06-06
4039,32906,Wrong Item,45929.34,2026-03-30
4040,31572,Changed Mind,43320.35,2024-11-02
4041,35694,Damaged Product,256.95,2025-07-30
4042,48221,Late Delivery,20998.14,2024-07-29
4043,7075,Quality Issue,36828.84,2024-12-02
4044,14829,Quality Issue,34613.31,2025-10-18
4045,42282,Changed Mind,48295.32,2025-08-23
4046,12762,Quality Issue,49155.44,2025-07-09
4047,3531,Damaged Product,1911.02,2025-04-15
4048,43952,Changed Mind,710.75,2025-08-06
4049,48968,Wrong Item,394.25,2024-06-13
4050,3437,Damaged Product,14956.55,2025-12-13
4051,30932,Late Delivery,36880.53,2025-11-27
4052,35701,Damaged Product,10037.0,2024-10-11
4053,11365,Late Delivery,2815.03,2024-05-23
4054,14130,Damaged Product,36903.43,2025-10-14
4055,41455,Wrong Item,29912.4,2025-03-16
4056,29844,Quality Issue,24485.54,2025-11-30
4057,19756,Late Delivery,14376.2,2025-10-15
4058,16468,Damaged Product,43860.9,2024-11-11
4059,43231,Late Delivery,3376.11,2024-07-13
4060,1532,Late Delivery,44897.12,2025-11-26
4061,48182,Damaged Product,8938.37,2025-02-06
4062,41292,Wrong Item,4353.45,2025-11-06
4063,4575,Late Delivery,2905.59,2025-03-17
4064,2821,Late Delivery,31330.96,2026-02-16
4065,18655,Late Delivery,4019.0,2024-09-06
4066,33210,Changed Mind,16718.21,2024-06-04
4067,9048,Damaged Product,23603.87,2024-08-09
4068,23150,Wrong Item,28916.24,2024-06-01
4069,20892,Wrong Item,47699.99,2024-12-28
4070,41458,Damaged Product,17370.07,2025-04-29
4071,15118,Wrong Item,10629.2,2024-09-07
4072,45724,Wrong Item,19679.64,2024-07-06
4073,22879,Damaged Product,36119.32,2025-08-19
4074,6188,Changed Mind,19679.32,2025-02-18
4075,9779,Damaged Product,43847.27,2024-12-26
4076,30237,Damaged Product,9632.55,2024-12-23
4077,26606,Quality Issue,2013.31,2025-07-03
4078,15281,Quality Issue,49091.06,2024-08-13
4079,16596,Quality Issue,16451.09,2024-07-22
4080,18574,Wrong Item,16419.48,2024-12-05
4081,4063,Late Delivery,21490.01,2024-10-10
4082,35621,Quality Issue,44511.06,2024-09-12
4083,26007,Quality Issue,6537.35,2026-01-02
4084,6303,Wrong Item,17922.68,2025-12-06
4085,44180,Wrong Item,3360.56,2026-01-17
4086,18942,Quality Issue,49704.88,2025-07-30
4087,31605,Late Delivery,43539.76,2026-03-01
4088,18382,Changed Mind,13690.35,2025-02-02
4089,12447,Late Delivery,14126.08,2024-06-17
4090,44070,Damaged Product,8089.24,2025-09-24
4091,23416,Late Delivery,31577.48,2025-04-03
4092,7788,Late Delivery,25530.48,2025-07-10
4093,33681,Quality Issue,20262.23,2025-08-10
4094,39761,Changed Mind,2284.29,2024-09-23
4095,19172,Changed Mind,13846.38,2025-02-13
4096,1373,Damaged Product,27856.18,2024-11-09
4097,11333,Late Delivery,19186.88,2025-05-08
4098,39055,Damaged Product,4743.76,2025-12-01
4099,42441,Wrong Item,47413.9,2025-11-15
4100,2066,Damaged Product,13754.06,2026-03-05
4101,11135,Late Delivery,483.67,2025-08-11
4102,4011,Changed Mind,34262.1,2026-02-09
4103,9000,Quality Issue,48363.79,2025-12-31
4104,49945,Damaged Product,3468.28,2025-10-28
4105,18035,Wrong Item,27334.24,2024-09-13
4106,28101,Damaged Product,43548.41,2025-11-03
4107,38662,Wrong Item,27357.94,2026-02-26
4108,33030,Wrong Item,28277.33,2024-10-26
4109,9300,Changed Mind,23785.28,2024-11-29
4110,38316,Late Delivery,47923.03,2024-12-14
4111,4991,Wrong Item,6939.89,2024-05-21
4112,23223,Changed Mind,46969.45,2024-09-14
4113,32250,Wrong Item,6033.96,2024-10-04
4114,17200,Changed Mind,14765.07,2025-08-28
4115,49791,Changed Mind,44767.15,2025-07-31
4116,28659,Damaged Product,28835.41,2025-11-12
4117,44317,Quality Issue,25677.47,2026-04-29
4118,24536,Wrong Item,7175.89,2024-08-15
4119,2381,Late Delivery,29655.2,2026-05-20
4120,8568,Wrong Item,27907.4,2025-10-18
4121,20897,Quality Issue,19647.81,2024-12-29
4122,42755,Wrong Item,41058.59,2026-05-12
4123,38916,Quality Issue,47589.45,2026-04-22
4124,44818,Quality Issue,1762.83,2024-06-23
4125,47104,Late Delivery,6438.4,2025-01-17
4126,32666,Changed Mind,4079.19,2024-07-08
4127,49147,Late Delivery,23527.23,2024-05-21
4128,7324,Wrong Item,21063.02,2024-05-30
4129,45800,Changed Mind,27751.22,2025-04-17
4130,49984,Changed Mind,18808.02,2024-10-21
4131,10510,Quality Issue,33155.01,2024-12-14
4132,16726,Changed Mind,582.1,2025-04-22
4133,49263,Quality Issue,40896.89,2026-01-05
4134,17278,Damaged Product,10927.09,2025-08-07
4135,4545,Quality Issue,8807.34,2025-06-01
4136,46102,Damaged Product,5926.36,2026-01-04
4137,4691,Wrong Item,33157.17,2024-08-24
4138,18501,Quality Issue,9025.99,2025-08-23
4139,31800,Damaged Product,9783.91,2025-03-24
4140,30594,Damaged Product,32194.26,2024-05-28
4141,14028,Damaged Product,23120.87,2025-10-10
4142,47005,Changed Mind,30178.48,2024-06-25
4143,3841,Quality Issue,6535.61,2024-05-25
4144,26430,Late Delivery,4159.81,2025-02-11
4145,39097,Late Delivery,7452.63,2025-03-14
4146,49147,Changed Mind,5288.31,2026-04-25
4147,38972,Wrong Item,47893.62,2025-03-01
4148,37644,Wrong Item,15775.74,2025-01-30
4149,13317,Damaged Product,45858.26,2026-01-27
4150,14092,Damaged Product,41364.42,2025-09-14
4151,49689,Late Delivery,3642.74,2024-12-01
4152,36035,Damaged Product,48604.3,2025-05-07
4153,33385,Damaged Product,23622.39,2026-05-15
4154,19105,Changed Mind,19347.11,2025-12-30
4155,47176,Quality Issue,15300.27,2024-07-13
4156,37749,Damaged Product,38704.55,2025-06-01
4157,44723,Changed Mind,32432.1,2026-03-16
4158,2699,Quality Issue,33887.82,2025-11-02
4159,6421,Late Delivery,45942.56,2024-08-04
4160,26148,Wrong Item,32153.57,2026-01-12
4161,10206,Damaged Product,47148.52,2025-09-07
4162,5632,Changed Mind,44593.47,2026-03-20
4163,2566,Late Delivery,20820.1,2025-03-31
4164,28904,Damaged Product,46390.21,2025-06-12
4165,16168,Late Delivery,43370.64,2025-12-05
4166,6493,Wrong Item,18156.87,2026-02-02
4167,8188,Damaged Product,12251.91,2024-08-01
4168,18714,Changed Mind,41678.0,2024-08-30
4169,26833,Damaged Product,3612.05,2025-04-13
4170,2344,Late Delivery,49221.76,2026-03-02
4171,35252,Changed Mind,37646.55,2024-07-25
4172,20830,Quality Issue,6894.54,2024-08-12
4173,29786,Quality Issue,40961.01,2024-05-31
4174,5349,Wrong Item,7839.57,2025-02-04
4175,8824,Damaged Product,10804.91,2025-11-11
4176,5860,Wrong Item,16427.19,2024-09-18
4177,34110,Changed Mind,4354.49,2025-06-16
4178,11957,Late Delivery,19125.09,2024-06-07
4179,41465,Late Delivery,29791.43,2025-12-26
4180,32999,Quality Issue,10069.04,2025-02-13
4181,3730,Changed Mind,15554.59,2024-09-13
4182,44350,Quality Issue,48986.91,2024-06-02
4183,6570,Wrong Item,20079.32,2025-09-11
4184,12022,Wrong Item,35819.92,2024-08-04
4185,33366,Quality Issue,35595.61,2024-07-13
4186,25332,Damaged Product,42831.18,2024-09-11
4187,27127,Late Delivery,33672.35,2024-10-09
4188,44950,Wrong Item,33946.13,2025-07-03
4189,39775,Changed Mind,11213.52,2025-03-15
4190,48594,Changed Mind,18670.45,2025-02-23
4191,9244,Quality Issue,22371.57,2024-09-01
4192,22001,Damaged Product,25388.51,2025-08-04
4193,27075,Quality Issue,49295.91,2025-11-17
4194,34313,Late Delivery,43973.12,2024-12-07
4195,33888,Late Delivery,44111.02,2024-08-06
4196,35173,Damaged Product,40836.55,2026-04-18
4197,48959,Late Delivery,24118.27,2024-10-09
4198,25610,Quality Issue,43172.3,2025-02-10
4199,3127,Wrong Item,43123.84,2025-03-13
4200,34803,Quality Issue,36926.09,2024-08-04
4201,29827,Late Delivery,23436.61,2026-02-16
4202,38341,Wrong Item,24270.32,2026-02-26
4203,12888,Changed Mind,21523.03,2025-10-25
4204,28982,Late Delivery,17210.71,2024-08-19
4205,10507,Late Delivery,36168.34,2026-03-25
4206,11972,Changed Mind,566.06,2025-07-13
4207,24138,Late Delivery,2394.86,2026-03-29
4208,4884,Quality Issue,10172.43,2025-02-02
4209,46965,Wrong Item,19673.06,2024-05-28
4210,23311,Wrong Item,40285.94,2025-05-28
4211,43095,Damaged Product,3305.14,2025-06-13
4212,46269,Quality Issue,318.39,2025-02-27
4213,21809,Quality Issue,40952.93,2025-08-14
4214,36238,Changed Mind,46688.42,2025-11-20
4215,13075,Quality Issue,19853.52,2024-10-02
4216,33363,Late Delivery,25521.59,2025-10-06
4217,37106,Quality Issue,21876.12,2025-12-17
4218,39768,Late Delivery,6046.34,2025-02-13
4219,15446,Changed Mind,6698.08,2025-04-12
4220,10893,Wrong Item,28364.09,2025-02-10
4221,34747,Wrong Item,39909.48,2024-12-05
4222,3572,Changed Mind,5337.79,2025-02-20
4223,47854,Quality Issue,35747.44,2025-11-17
4224,27680,Late Delivery,10759.69,2026-02-03
4225,1783,Wrong Item,4274.32,2026-02-16
4226,36207,Changed Mind,25652.2,2026-05-10
4227,1697,Late Delivery,2808.56,2024-09-10
4228,48951,Wrong Item,36335.24,2025-11-29
4229,30167,Wrong Item,2958.82,2025-10-19
4230,38610,Wrong Item,39166.05,2024-07-15
4231,32793,Changed Mind,9365.91,2026-04-17
4232,17572,Quality Issue,24450.47,2024-07-23
4233,1389,Wrong Item,47637.78,2025-01-27
4234,41341,Changed Mind,24243.69,2024-06-19
4235,43559,Late Delivery,9819.37,2024-12-09
4236,26486,Changed Mind,21073.67,2025-03-26
4237,8423,Damaged Product,45837.31,2026-02-20
4238,32078,Wrong Item,25523.5,2025-02-07
4239,46492,Changed Mind,10373.18,2025-12-16
4240,40806,Changed Mind,45129.17,2024-10-08
4241,27479,Late Delivery,45052.41,2024-07-18
4242,42144,Late Delivery,32845.74,2024-11-14
4243,33724,Wrong Item,38834.03,2025-01-14
4244,46648,Wrong Item,1400.29,2024-09-30
4245,8629,Changed Mind,49984.78,2025-04-16
4246,2754,Quality Issue,39379.83,2025-07-07
4247,2905,Late Delivery,28652.24,2025-10-24
4248,49836,Wrong Item,35035.97,2024-06-03
4249,21437,Late Delivery,4922.77,2025-02-07
4250,6381,Quality Issue,17077.27,2024-07-27
4251,15842,Wrong Item,23867.86,2025-11-02
4252,37764,Quality Issue,4148.51,2025-08-23
4253,4858,Changed Mind,19271.07,2025-11-14
4254,43068,Damaged Product,39326.66,2025-05-13
4255,22742,Changed Mind,24397.82,2026-01-06
4256,36785,Late Delivery,23801.42,2026-05-14
4257,42746,Changed Mind,25922.34,2025-09-09
4258,7441,Wrong Item,7230.57,2024-05-23
4259,32361,Quality Issue,19138.34,2024-12-09
4260,26816,Quality Issue,5626.21,2025-11-10
4261,26724,Late Delivery,34257.4,2025-08-04
4262,31740,Changed Mind,19582.92,2025-06-24
4263,14190,Changed Mind,15874.36,2025-12-18
4264,25088,Damaged Product,45527.71,2024-06-07
4265,42130,Late Delivery,24479.64,2025-09-02
4266,43890,Changed Mind,13575.49,2026-03-07
4267,935,Late Delivery,11673.35,2025-07-21
4268,31779,Quality Issue,8543.77,2025-10-18
4269,17347,Changed Mind,36364.55,2026-05-18
4270,48299,Damaged Product,3913.9,2025-10-07
4271,31458,Late Delivery,12947.61,2024-09-19
4272,35227,Damaged Product,15939.96,2025-10-21
4273,30594,Wrong Item,43882.15,2025-12-03
4274,47361,Changed Mind,9531.41,2024-10-03
4275,45933,Quality Issue,43989.83,2026-04-22
4276,18791,Quality Issue,17809.06,2024-06-01
4277,2662,Changed Mind,35552.58,2025-04-22
4278,37646,Quality Issue,3317.01,2024-08-08
4279,33106,Late Delivery,45681.63,2024-12-11
4280,17788,Changed Mind,19537.71,2024-10-21
4281,32848,Damaged Product,6409.14,2026-01-13
4282,7084,Damaged Product,39814.65,2026-01-21
4283,35834,Quality Issue,27079.26,2026-03-03
4284,43738,Damaged Product,25484.81,2025-07-03
4285,27028,Damaged Product,47462.45,2026-01-30
4286,44080,Damaged Product,2234.5,2026-04-05
4287,34847,Changed Mind,7354.61,2024-12-13
4288,36969,Damaged Product,28772.61,2026-02-22
4289,2964,Wrong Item,20989.8,2024-08-28
4290,2733,Wrong Item,43166.12,2025-06-01
4291,20390,Changed Mind,16422.35,2025-03-27
4292,41310,Wrong Item,48542.86,2026-02-15
4293,4620,Wrong Item,17496.72,2026-05-17
4294,31138,Changed Mind,31588.23,2024-05-26
4295,30102,Late Delivery,49414.14,2024-09-19
4296,32894,Late Delivery,42021.36,2026-03-07
4297,33063,Quality Issue,17000.46,2025-09-07
4298,34059,Late Delivery,44251.02,2025-07-31
4299,18924,Damaged Product,39586.85,2024-06-29
4300,48276,Late Delivery,19667.16,2025-09-24
4301,36225,Damaged Product,6665.76,2024-10-26
4302,10606,Damaged Product,23873.92,2024-10-05
4303,45994,Quality Issue,16001.43,2025-08-06
4304,38951,Changed Mind,37133.83,2025-12-02
4305,1108,Changed Mind,32614.82,2024-10-14
4306,41853,Damaged Product,31456.99,2025-11-19
4307,34612,Wrong Item,36097.18,2025-12-03
4308,27966,Late Delivery,48300.49,2025-08-29
4309,3926,Quality Issue,11918.37,2025-07-31
4310,36986,Quality Issue,33971.06,2025-08-22
4311,47841,Changed Mind,40333.14,2025-02-02
4312,24127,Changed Mind,48144.5,2025-08-10
4313,37472,Wrong Item,7988.87,2024-10-05
4314,43475,Wrong Item,32458.26,2024-08-14
4315,24113,Damaged Product,29391.61,2025-09-25
4316,15616,Wrong Item,40851.63,2025-05-02
4317,5543,Wrong Item,24828.86,2024-09-09
4318,46799,Quality Issue,20215.73,2026-05-06
4319,16438,Changed Mind,48671.01,2025-03-27
4320,30592,Quality Issue,22725.43,2025-07-15
4321,25392,Late Delivery,7819.43,2026-01-20
4322,27203,Changed Mind,33202.67,2024-06-21
4323,26275,Damaged Product,34596.18,2025-04-01
4324,1400,Changed Mind,32604.96,2025-08-28
4325,26050,Quality Issue,33465.13,2025-05-25
4326,18095,Quality Issue,26299.93,2024-11-14
4327,31420,Late Delivery,42717.31,2026-01-14
4328,23580,Quality Issue,35391.44,2026-02-09
4329,33791,Quality Issue,43628.93,2025-11-23
4330,20337,Wrong Item,37694.28,2024-06-14
4331,16331,Changed Mind,27179.18,2025-11-20
4332,32244,Changed Mind,15116.39,2025-05-26
4333,10639,Damaged Product,47975.6,2025-12-17
4334,42175,Late Delivery,38964.37,2024-07-02
4335,28518,Late Delivery,49417.87,2024-05-29
4336,106,Changed Mind,21205.97,2025-05-31
4337,21855,Damaged Product,41932.99,2024-09-24
4338,20332,Damaged Product,18166.17,2024-08-19
4339,49997,Changed Mind,49526.33,2026-03-29
4340,8689,Changed Mind,1814.74,2024-11-25
4341,29499,Changed Mind,20232.64,2026-05-09
4342,32796,Damaged Product,42828.73,2025-10-31
4343,43856,Late Delivery,43788.92,2025-10-17
4344,19592,Changed Mind,12820.16,2026-01-21
4345,49045,Damaged Product,3262.01,2024-07-12
4346,15473,Wrong Item,13530.87,2025-05-31
4347,56,Late Delivery,15554.1,2025-03-25
4348,24723,Wrong Item,22218.44,2025-04-29
4349,4306,Late Delivery,29214.77,2024-06-29
4350,35217,Late Delivery,10601.38,2024-09-05
4351,609,Changed Mind,23948.06,2026-01-19
4352,15975,Late Delivery,10523.53,2025-01-06
4353,36060,Late Delivery,28247.71,2025-05-06
4354,30510,Quality Issue,26862.69,2025-09-28
4355,17962,Damaged Product,12547.69,2025-05-14
4356,23800,Quality Issue,23156.78,2024-10-17
4357,21259,Quality Issue,30201.58,2024-10-11
4358,38099,Quality Issue,36700.98,2025-01-13
4359,16413,Late Delivery,37729.73,2024-07-06
4360,8793,Late Delivery,31969.32,2024-07-20
4361,10751,Quality Issue,41857.56,2025-09-26
4362,20443,Late Delivery,33850.93,2024-12-22
4363,5194,Wrong Item,37764.66,2025-03-01
4364,26964,Damaged Product,42618.86,2025-03-05
4365,8834,Late Delivery,29012.14,2024-06-16
4366,12501,Quality Issue,13947.68,2025-07-29
4367,47404,Wrong Item,24596.62,2025-07-01
4368,43286,Changed Mind,8933.14,2026-03-14
4369,11064,Damaged Product,18856.65,2025-11-30
4370,23064,Wrong Item,19650.76,2026-03-12
4371,13692,Wrong Item,17723.56,2024-07-09
4372,48754,Wrong Item,38959.55,2025-12-31
4373,20609,Quality Issue,20370.05,2024-06-04
4374,44180,Damaged Product,36058.74,2025-07-15
4375,12113,Changed Mind,2122.09,2024-06-25
4376,39071,Changed Mind,46081.11,2025-12-15
4377,1998,Late Delivery,38409.89,2024-07-24
4378,14174,Damaged Product,7153.04,2025-07-25
4379,20230,Damaged Product,13841.19,2025-04-01
4380,10097,Quality Issue,6907.86,2026-01-05
4381,37524,Changed Mind,16988.28,2025-12-22
4382,19948,Quality Issue,46199.28,2026-04-29
4383,29182,Changed Mind,38523.75,2024-12-17
4384,22823,Changed Mind,9941.42,2024-08-01
4385,11986,Wrong Item,44639.44,2026-05-01
4386,5180,Damaged Product,22305.89,2024-12-31
4387,29803,Quality Issue,26161.66,2026-04-20
4388,21158,Late Delivery,1633.08,2024-08-11
4389,46337,Wrong Item,28505.96,2025-06-12
4390,834,Quality Issue,17087.28,2026-04-08
4391,27806,Quality Issue,48028.39,2025-07-02
4392,35155,Quality Issue,20718.84,2025-01-24
4393,33049,Late Delivery,17985.9,2025-05-05
4394,10722,Late Delivery,41581.83,2025-02-20
4395,9464,Damaged Product,18450.17,2025-12-14
4396,49357,Damaged Product,45535.08,2024-11-02
4397,39344,Changed Mind,38223.98,2024-07-22
4398,39403,Late Delivery,42264.83,2026-01-02
4399,36079,Quality Issue,6574.02,2024-12-30
4400,12264,Late Delivery,20613.08,2024-06-30
4401,13195,Wrong Item,29133.7,2025-01-30
4402,18049,Late Delivery,38509.03,2024-11-08
4403,24618,Late Delivery,9598.27,2025-06-15
4404,3852,Damaged Product,31803.64,2026-01-18
4405,42403,Changed Mind,49856.56,2025-05-13
4406,44872,Quality Issue,23581.37,2025-11-22
4407,7146,Damaged Product,35911.53,2024-11-30
4408,25442,Changed Mind,25806.31,2026-05-03
4409,19061,Late Delivery,33169.46,2026-01-15
4410,26566,Changed Mind,18179.38,2024-06-25
4411,48544,Late Delivery,32833.48,2024-07-20
4412,38291,Changed Mind,8337.62,2025-04-09
4413,33642,Wrong Item,16403.94,2026-04-29
4414,4065,Damaged Product,23708.25,2024-10-09
4415,40336,Quality Issue,19419.47,2026-03-22
4416,8584,Damaged Product,11198.53,2024-08-14
4417,33121,Quality Issue,14835.38,2025-06-03
4418,37743,Changed Mind,6736.25,2024-12-25
4419,20903,Late Delivery,18630.91,2025-04-14
4420,26102,Late Delivery,29642.01,2026-01-29
4421,4051,Wrong Item,28547.54,2025-07-23
4422,30555,Wrong Item,27400.0,2024-12-30
4423,13415,Late Delivery,46986.54,2025-07-05
4424,46506,Late Delivery,12229.03,2025-05-30
4425,12606,Changed Mind,49494.46,2025-11-19
4426,31791,Changed Mind,31477.46,2025-01-13
4427,36014,Quality Issue,35972.71,2024-08-17
4428,45415,Wrong Item,13015.62,2025-03-04
4429,28250,Quality Issue,14276.84,2025-08-15
4430,12653,Wrong Item,6977.56,2025-01-30
4431,43033,Wrong Item,46480.37,2025-09-22
4432,48579,Quality Issue,7671.48,2024-11-03
4433,22625,Quality Issue,1905.43,2025-04-14
4434,44988,Damaged Product,32788.02,2025-12-10
4435,43422,Changed Mind,37484.85,2025-10-31
4436,16897,Late Delivery,44843.1,2025-09-07
4437,20734,Quality Issue,21479.12,2024-06-10
4438,45251,Wrong Item,29415.58,2025-02-25
4439,18412,Wrong Item,46280.67,2024-08-22
4440,3118,Quality Issue,33057.97,2025-01-13
4441,34834,Late Delivery,4123.42,2025-10-02
4442,9175,Quality Issue,9844.3,2024-06-26
4443,12322,Quality Issue,48688.03,2026-03-16
4444,26237,Changed Mind,15685.87,2025-02-23
4445,32983,Changed Mind,26676.08,2025-07-22
4446,40328,Damaged Product,40991.11,2026-04-30
4447,29871,Wrong Item,17927.41,2026-02-16
4448,7887,Quality Issue,49472.7,2025-07-22
4449,44885,Changed Mind,47425.68,2024-06-09
4450,21402,Changed Mind,39722.6,2025-11-17
4451,42072,Quality Issue,44400.54,2026-01-15
4452,8980,Late Delivery,46051.32,2024-07-23
4453,18077,Quality Issue,30382.7,2025-01-29
4454,35975,Late Delivery,45447.07,2025-09-29
4455,23095,Quality Issue,20725.93,2025-06-20
4456,9804,Wrong Item,44580.51,2025-02-21
4457,2108,Quality Issue,44537.86,2025-03-17
4458,4691,Changed Mind,6662.81,2024-08-27
4459,13661,Damaged Product,42946.98,2026-05-14
4460,10139,Quality Issue,48797.83,2026-02-22
4461,48549,Late Delivery,4097.68,2024-07-13
4462,34807,Damaged Product,18185.82,2025-12-15
4463,2634,Damaged Product,48199.54,2025-12-22
4464,42749,Late Delivery,24667.65,2025-05-11
4465,6000,Wrong Item,40995.13,2025-06-13
4466,22096,Changed Mind,7016.99,2024-09-22
4467,7530,Quality Issue,48964.1,2024-06-03
4468,46283,Changed Mind,22415.03,2024-08-22
4469,14470,Wrong Item,24539.39,2024-08-13
4470,32876,Wrong Item,40932.99,2025-08-26
4471,21395,Late Delivery,8935.2,2024-12-13
4472,31138,Quality Issue,23475.77,2024-07-14
4473,16792,Damaged Product,17556.79,2025-10-31
4474,12546,Changed Mind,40000.63,2024-09-12
4475,23568,Quality Issue,13626.57,2024-10-10
4476,47376,Changed Mind,14673.83,2025-07-30
4477,45250,Wrong Item,48003.58,2026-01-24
4478,20756,Damaged Product,48310.45,2024-12-07
4479,46478,Late Delivery,35260.12,2025-02-19
4480,16978,Quality Issue,16855.95,2025-08-07
4481,49313,Damaged Product,26164.76,2024-09-26
4482,47292,Damaged Product,32698.99,2025-12-05
4483,35616,Quality Issue,1224.26,2025-11-04
4484,7846,Changed Mind,30015.67,2025-06-01
4485,8299,Wrong Item,24490.16,2025-09-06
4486,19117,Changed Mind,33457.74,2025-06-16
4487,37431,Changed Mind,21678.19,2026-04-26
4488,29346,Late Delivery,32461.44,2025-06-10
4489,25656,Quality Issue,15218.28,2025-08-29
4490,46815,Quality Issue,460.01,2024-06-25
4491,43783,Wrong Item,18743.74,2024-08-03
4492,43324,Wrong Item,20763.13,2024-05-31
4493,49400,Quality Issue,9246.12,2024-09-05
4494,49004,Quality Issue,16574.84,2025-12-19
4495,29500,Damaged Product,41315.27,2025-06-07
4496,7395,Damaged Product,19210.74,2025-05-24
4497,25547,Damaged Product,18540.04,2024-12-05
